entry_date,ticker,exit_date,stock_entry_price,stock_exit_price,call_premium_pct,pnl_pct,leg
2021-02-08,DHR,2021-04-05,212.8099,201.2845,2.2728,-2.27,primary
2021-02-08,SHW,2021-04-05,229.3805,244.2372,1.4737,5.0,primary
2021-02-15,AEP,2021-04-12,65.9356,73.8316,1.3792,10.6,primary
2021-02-15,APD,2021-04-12,233.12,255.3242,1.3792,8.15,primary
2021-02-15,COST,2021-04-12,335.8785,350.9792,2.1006,2.4,primary
2021-02-15,GLW,2021-04-12,33.1099,40.0924,2.893,18.2,primary
2021-02-15,ORLY,2021-04-12,30.694,35.368,2.3891,12.84,primary
2021-02-15,PAYX,2021-04-12,78.1114,84.3863,2.1963,5.84,primary
2021-02-15,PG,2021-04-12,112.0528,120.9821,1.6272,6.34,primary
2021-02-15,TDG,2021-04-12,499.1003,513.2213,2.6097,0.22,primary
2021-02-15,XEL,2021-04-12,52.5743,60.0491,1.3792,12.84,primary
2021-02-22,CHTR,2021-04-19,613.42,657.54,2.964,4.23,primary
2021-02-22,HUM,2021-04-19,360.8162,427.0868,3.7138,14.65,primary
2021-02-22,MA,2021-04-19,343.8907,376.6125,2.9194,6.6,primary
2021-02-22,SBUX,2021-04-19,96.3156,104.8122,3.3565,5.47,primary
2021-02-22,V,2021-04-19,204.7222,221.6964,2.7465,5.54,primary
2021-03-01,MCO,2021-04-26,275.6992,313.3653,5.0714,8.59,re_entry
2021-03-08,AMGN,2021-05-03,196.9025,217.2885,3.8368,6.52,re_entry
2021-03-08,CMG,2021-05-03,29.0648,28.521,2.4815,-2.48,re_entry
2021-03-08,PLD,2021-05-03,87.3491,100.673,1.9523,13.3,re_entry
2021-03-29,AMD,2021-05-24,81.09,80.08,3.9359,-3.94,primary
2021-03-29,AMZN,2021-05-24,158.05,161.1535,2.7734,-0.81,primary
2021-03-29,CRM,2021-05-24,216.0944,235.2417,2.748,6.11,primary
2021-03-29,NVDA,2021-05-24,13.777,16.2037,3.9359,13.68,primary
2021-03-29,TDG,2021-05-24,501.7683,539.2776,2.1861,5.29,primary
2021-04-05,ADBE,2021-05-31,504.04,504.5,2.4464,-2.36,re_entry
2021-04-05,AVGO,2021-05-31,43.8881,42.9752,3.3984,-3.4,primary
2021-04-05,BDX,2021-05-31,174.9185,169.7894,2.1053,-2.11,primary
2021-04-05,CHTR,2021-05-31,614.24,682.65,3.1041,8.03,primary
2021-04-05,CMG,2021-05-31,30.6284,26.5268,1.8851,-1.89,primary
2021-04-05,NKE,2021-05-31,125.5581,124.2232,2.3663,-2.37,primary
2021-04-05,TJX,2021-05-31,64.5502,61.2301,1.8851,-1.89,primary
2021-04-12,ABT,2021-06-07,113.494,100.6829,2.0498,-2.05,primary
2021-04-12,UBER,2021-06-07,60.35,50.01,7.0716,-7.07,primary
2021-04-12,ZTS,2021-06-07,159.829,173.9797,2.4701,6.38,re_entry
2021-04-19,ENPH,2021-06-14,166.97,165.85,4.5698,-4.57,primary
2021-04-26,CTSH,2021-06-21,74.2701,65.3366,2.6308,-2.63,primary
2021-04-26,FCX,2021-06-21,35.2842,34.8445,1.7793,-1.78,primary
2021-04-26,NKE,2021-06-21,122.9348,143.3666,2.7674,13.85,primary
2021-04-26,PCG,2021-06-21,11.1903,10.0534,1.7793,-1.78,primary
2021-04-26,TDG,2021-06-21,510.1046,559.5408,6.2856,3.41,primary
2021-05-03,CTAS,2021-06-28,86.1163,91.7676,2.3594,4.2,primary
2021-05-03,PCAR,2021-06-28,52.3399,49.0803,2.1202,-2.12,primary
2021-05-17,ADI,2021-07-12,146.201,147.8142,1.9035,-0.8,primary
2021-05-17,AMD,2021-07-12,77.17,85.89,6.0708,5.23,primary
2021-05-17,ENPH,2021-07-12,142.28,163.45,6.0708,8.81,primary
2021-05-17,PANW,2021-07-12,60.4083,64.7167,4.5426,2.59,primary
2021-05-17,SNPS,2021-07-12,242.0,276.56,2.9348,11.35,primary
2021-05-17,TTWO,2021-07-12,184.36,170.52,2.9348,-2.93,primary
2021-05-24,APTV,2021-07-19,150.42,157.39,6.6555,-2.02,primary
2021-05-24,AVGO,2021-07-19,42.7337,44.0548,4.0259,-0.93,primary
2021-05-24,CDNS,2021-07-19,126.99,145.67,2.4411,12.27,primary
2021-05-24,EMR,2021-07-19,86.9005,89.4343,1.757,1.16,primary
2021-05-24,IDXX,2021-07-19,558.11,693.74,1.8172,22.48,primary
2021-05-24,MCHP,2021-07-19,70.9251,62.913,3.5463,-3.55,primary
2021-05-24,NFLX,2021-07-19,50.281,51.541,3.1149,-0.61,primary
2021-05-24,NKE,2021-07-19,126.4944,154.5219,2.447,19.71,primary
2021-05-24,NOW,2021-07-19,94.776,117.236,3.5723,20.13,primary
2021-05-24,PYPL,2021-07-19,258.6372,306.8892,2.3422,16.31,primary
2021-05-24,QCOM,2021-07-19,120.6043,130.5361,3.5463,4.69,primary
2021-05-24,TDG,2021-07-19,539.2776,538.2803,2.0506,-2.05,primary
2021-05-24,TEL,2021-07-19,126.0957,128.5771,1.757,0.21,primary
2021-05-24,TMO,2021-07-19,463.1848,525.3944,1.8172,11.61,primary
2021-05-24,TSLA,2021-07-19,208.4067,214.46,6.6555,-3.75,primary
2021-05-24,UBER,2021-07-19,50.83,47.46,6.6555,-6.66,primary
2021-05-31,AMD,2021-07-26,81.58,106.19,3.9359,26.23,re_entry
2021-06-21,ENPH,2021-08-16,175.39,165.99,4.5698,-4.57,re_entry
2021-06-28,BDX,2021-08-23,175.8948,175.9302,2.1053,-2.09,re_entry
2021-08-09,AJG,2021-10-04,133.5914,148.7112,1.9558,9.36,primary
2021-08-09,HON,2021-10-04,197.9876,186.718,1.9879,-1.99,primary
2021-08-09,MMM,2021-10-04,141.0395,125.3737,1.9256,-1.93,primary
2021-08-09,NSC,2021-10-04,244.156,240.488,1.4555,-1.46,primary
2021-08-09,PCG,2021-10-04,9.0155,10.5872,1.4555,15.98,primary
2021-08-09,VZ,2021-10-04,42.0457,40.0665,2.0477,-2.05,primary
2021-08-23,AMAT,2021-10-18,131.0802,130.7237,5.8711,-5.87,primary
2021-08-23,AVGO,2021-10-18,45.221,47.3407,3.5852,1.1,primary
2021-08-23,BKNG,2021-10-18,2263.1909,2350.6768,2.5858,1.28,primary
2021-08-23,CAT,2021-10-18,196.0267,184.8083,3.3979,-3.4,primary
2021-08-23,COF,2021-10-18,162.2456,154.8993,2.729,-2.73,primary
2021-08-23,CVX,2021-10-18,82.1733,93.9694,3.7762,10.58,primary
2021-08-23,DE,2021-10-18,357.3107,321.7518,3.3979,-3.4,primary
2021-08-23,DIS,2021-10-18,175.9954,165.522,2.8797,-2.88,primary
2021-08-23,DOW,2021-10-18,50.2768,45.3953,1.544,-1.54,primary
2021-08-23,FCX,2021-10-18,34.2895,35.3951,1.544,1.68,primary
2021-08-23,GD,2021-10-18,181.4542,191.5011,1.544,3.99,primary
2021-08-23,GE,2021-10-18,64.6139,63.4207,1.544,-1.54,primary
2021-08-23,HLT,2021-10-18,125.9211,139.8399,2.5858,8.47,primary
2021-08-23,HON,2021-10-18,198.2452,186.4606,2.1089,-2.11,primary
2021-08-23,JPM,2021-10-18,145.2641,153.9641,2.0748,3.91,primary
2021-08-23,LRCX,2021-10-18,57.908,53.0174,5.8711,-5.87,primary
2021-08-23,LVS,2021-10-18,41.7088,36.0951,2.8797,-2.88,primary
2021-08-23,MAR,2021-10-18,130.9248,148.9532,2.5858,11.18,primary
2021-08-23,MCHP,2021-10-18,72.2429,68.1725,3.5463,-3.55,re_entry
2021-08-23,MU,2021-10-18,72.1712,65.9337,5.8711,-5.87,primary
2021-08-23,NEM,2021-10-18,50.4523,50.4253,1.544,-1.54,primary
2021-08-23,PH,2021-10-18,286.173,282.1688,2.1089,-2.11,primary
2021-08-23,PM,2021-10-18,81.4954,78.2834,2.2786,-2.28,primary
2021-08-23,PNC,2021-10-18,164.4403,183.8146,2.0748,9.71,primary
2021-08-23,SYK,2021-10-18,260.9817,263.8072,2.3884,-1.31,primary
2021-08-23,TTWO,2021-10-18,160.03,180.75,2.6302,10.32,primary
2021-08-23,TXN,2021-10-18,167.0489,174.5456,3.2863,1.2,primary
2021-08-23,UBER,2021-10-18,40.69,45.51,5.3212,6.52,primary
2021-08-23,USB,2021-10-18,47.7626,51.7944,2.0748,6.37,primary
2021-08-23,ZBH,2021-10-18,140.2782,140.8294,2.3884,-2.0,primary
2021-08-30,AMGN,2021-10-25,196.3571,179.5292,4.7492,-4.75,primary
2021-08-30,BAX,2021-10-25,74.7805,71.6485,2.3913,-2.39,primary
2021-08-30,ELV,2021-10-25,353.9165,407.8638,2.2623,12.98,primary
2021-08-30,FDX,2021-10-25,241.9095,214.7726,3.1584,-3.16,primary
2021-08-30,HD,2021-10-25,293.8714,332.3823,3.402,9.7,primary
2021-08-30,SRE,2021-10-25,57.4385,55.4159,1.5459,-1.55,primary
2021-08-30,T,2021-10-25,15.7639,14.822,2.175,-2.17,primary
2021-08-30,VZ,2021-10-25,41.7146,40.3519,2.175,-2.17,primary
2021-10-11,NSC,2021-12-06,250.2027,263.868,1.4555,4.01,re_entry
2021-11-01,AMAT,2021-12-27,147.4189,151.5772,5.8711,-3.05,re_entry
2021-11-01,BDX,2021-12-27,173.0963,179.2477,2.0325,1.52,primary
2021-11-01,DIS,2021-12-27,171.5892,151.3264,3.3343,-3.33,primary
2021-11-01,DOW,2021-12-27,45.3253,44.6318,1.4751,-1.48,primary
2021-11-01,GE,2021-12-27,66.2794,57.6319,1.544,-1.54,re_entry
2021-11-01,GLW,2021-12-27,33.9469,33.1724,3.9284,-3.93,primary
2021-11-01,MA,2021-12-27,340.2047,350.4755,3.3974,-0.38,primary
2021-11-01,NEM,2021-12-27,49.3312,54.82,1.4751,9.65,primary
2021-11-01,SBUX,2021-12-27,105.0536,105.5607,2.6167,-2.13,primary
2021-11-01,SO,2021-12-27,53.4336,58.6884,1.4751,8.36,primary
2021-11-01,SYK,2021-12-27,264.2186,255.8565,2.0325,-2.03,primary
2021-11-01,TXN,2021-12-27,170.6185,166.2692,4.7995,-4.8,primary
2021-11-01,WELL,2021-12-27,75.5913,77.1871,1.4751,0.64,primary
2021-11-01,YUM,2021-12-27,116.3437,128.0356,2.6167,7.43,primary
2021-11-08,C,2022-01-03,59.3077,56.4092,2.9003,-2.9,primary
2021-11-08,CARR,2022-01-03,52.7765,48.8922,3.8831,-3.88,primary
2021-11-08,CHTR,2022-01-03,689.35,610.49,2.213,-2.21,primary
2021-11-08,DHR,2022-01-03,264.0614,256.6718,1.7663,-1.77,primary
2021-11-08,HSY,2022-01-03,159.1035,176.2496,1.3589,9.42,primary
2021-11-08,IQV,2022-01-03,254.68,256.91,1.7663,-0.89,primary
2021-11-08,LRCX,2022-01-03,59.4624,63.8752,5.8711,1.55,re_entry
2021-11-08,MSI,2022-01-03,238.4163,240.1895,3.8831,-3.14,primary
2021-11-08,PM,2022-01-03,76.5704,81.2006,1.3589,4.69,primary
2021-11-08,PSA,2022-01-03,268.5635,292.0156,1.4581,7.27,primary
2021-11-08,T,2022-01-03,14.6342,15.4264,2.213,3.2,primary
2021-11-08,VZ,2022-01-03,39.857,41.3038,2.213,1.42,primary
2021-11-08,WAT,2022-01-03,356.84,347.03,1.7663,-1.77,primary
2021-11-15,AEP,2022-01-10,71.3586,77.8629,1.6031,7.51,primary
2021-11-15,EQIX,2022-01-10,720.7431,685.0281,3.8848,-3.88,primary
2021-11-15,IDXX,2022-01-10,647.27,529.35,1.9419,-1.94,primary
2021-11-15,SO,2022-01-10,53.6308,58.7569,1.6031,7.96,primary
2021-11-15,TXN,2022-01-10,172.1712,164.9812,5.2159,-5.22,primary
2021-11-15,XEL,2022-01-10,56.3048,60.0617,1.6031,5.07,primary
2021-11-15,YUM,2022-01-10,116.6008,117.1554,2.8438,-2.37,primary
2021-11-22,DOW,2022-01-17,44.7734,44.6318,2.5618,-2.56,primary
2021-11-22,DUK,2022-01-17,84.1301,87.2655,2.5618,1.17,primary
2021-11-22,IBM,2022-01-17,98.3339,109.8307,6.8222,4.87,primary
2021-11-22,VZ,2022-01-17,39.4458,40.9691,3.888,-0.03,primary
2021-12-27,BLK,2022-02-21,823.5178,675.3843,3.9578,-3.96,primary
2021-12-27,CARR,2022-02-21,51.1557,42.658,2.5779,-2.58,primary
2021-12-27,ETN,2022-02-21,161.9084,144.3891,2.5779,-2.58,primary
2021-12-27,GLW,2022-02-21,33.1724,36.6206,2.5779,7.82,primary
2021-12-27,IFF,2022-02-21,133.2162,124.0946,2.5283,-2.53,primary
2021-12-27,LHX,2022-02-21,195.621,214.2162,1.5101,8.0,primary
2021-12-27,TGT,2022-02-21,202.1512,174.7627,2.2277,-2.23,primary
2021-12-27,USB,2022-02-21,46.3706,47.7243,2.959,-0.04,primary
2022-07-25,AEP,2022-09-19,85.7571,85.7116,2.5948,-2.59,primary
2022-07-25,CB,2022-09-19,179.841,172.6219,3.9242,-3.92,primary
2022-07-25,D,2022-09-19,68.4953,65.4959,2.5948,-2.59,primary
2022-07-25,DUK,2022-09-19,94.9371,90.3908,2.5948,-2.59,primary
2022-07-25,ELV,2022-09-19,450.8765,430.0393,2.8452,-2.85,primary
2022-07-25,HSY,2022-09-19,206.96,204.2284,2.7819,-2.78,primary
2022-07-25,LHX,2022-09-19,222.1418,205.0228,2.5948,-2.59,primary
2022-07-25,NOC,2022-09-19,450.9263,452.4339,2.5948,-2.26,primary
2022-07-25,TRV,2022-09-19,147.8002,145.6271,3.9242,-3.92,primary
2022-07-25,XEL,2022-09-19,64.6342,63.6169,2.5948,-2.59,primary
2022-08-01,PG,2022-09-26,132.2794,115.3972,2.8951,-2.9,primary
2022-08-01,REGN,2022-09-26,609.4924,684.2474,3.7017,8.56,primary
2022-08-08,ABBV,2022-10-03,125.4656,122.087,3.8183,-3.82,primary
2022-08-08,AMGN,2022-10-03,220.89,205.2463,3.771,-3.77,primary
2022-08-08,BAX,2022-10-03,55.4634,51.2822,2.5761,-2.58,primary
2022-08-08,BMY,2022-10-03,64.9012,59.8599,3.8183,-3.82,primary
2022-08-08,OXY,2022-10-03,61.996,65.9676,3.8133,2.59,primary
2022-08-08,WELL,2022-10-03,75.4802,53.9038,2.2267,-2.23,primary
2022-08-08,XOM,2022-10-03,82.7485,89.8011,4.538,3.98,primary
2022-08-15,JNJ,2022-10-10,151.7274,148.3713,2.1681,-2.17,primary
2022-09-05,ABBV,2022-10-31,124.4274,129.1242,2.2969,1.48,primary
2022-09-05,AMGN,2022-10-31,221.9686,241.1015,3.509,5.11,primary
2022-09-05,BAX,2022-10-31,54.8872,46.6353,2.1857,-2.19,primary
2022-09-05,BRK-B,2022-10-31,285.77,287.47,2.3109,-1.72,primary
2022-09-05,CB,2022-10-31,185.9044,200.264,2.3109,5.41,primary
2022-09-05,CME,2022-10-31,169.4254,144.3517,3.4139,-3.41,primary
2022-09-05,CTSH,2022-10-31,61.756,49.614,3.7222,-3.72,primary
2022-09-05,DOW,2022-10-31,41.1823,39.9756,2.7357,-2.74,primary
2022-09-05,ELV,2022-10-31,466.4695,499.0294,2.1938,4.79,primary
2022-09-05,EXC,2022-10-31,40.286,32.6752,2.7357,-2.74,primary
2022-09-05,JNJ,2022-10-31,149.499,154.7045,2.6118,0.87,primary
2022-09-05,LHX,2022-10-31,219.6746,213.3394,2.7357,-2.74,primary
2022-09-05,LLY,2022-10-31,308.8644,347.4701,3.509,8.99,primary
2022-09-05,NOC,2022-10-31,464.3301,493.962,2.7357,3.65,primary
2022-09-05,PM,2022-10-31,81.5834,76.7128,2.5509,-2.55,primary
2022-09-05,TRV,2022-10-31,152.8759,171.4593,2.3109,9.84,primary
2022-09-05,WELL,2022-10-31,71.372,56.0655,2.7357,-2.74,primary
2022-09-12,BMY,2022-11-07,61.423,65.7329,2.6506,4.37,primary
2022-10-17,ABBV,2022-12-12,130.7063,142.6339,3.8183,5.31,re_entry
2022-10-17,AMGN,2022-12-12,225.7772,241.2913,3.771,3.1,re_entry
2022-10-24,BMY,2022-12-19,66.4858,63.0763,3.8183,-3.82,re_entry
2022-11-07,AAPL,2023-01-02,147.3373,127.5742,3.3946,-3.39,primary
2022-11-07,AMZN,2023-01-02,100.79,86.08,4.4946,-4.49,primary
2022-11-07,BDX,2023-01-02,168.0104,192.0906,3.0048,11.33,primary
2022-11-07,CDNS,2023-01-02,166.9,159.66,3.2365,-3.24,primary
2022-11-07,EW,2023-01-02,74.65,77.01,3.0048,0.16,primary
2022-11-07,GOOG,2023-01-02,95.9423,87.4421,3.8663,-3.87,primary
2022-11-07,GOOGL,2023-01-02,95.6197,86.624,3.9178,-3.92,primary
2022-11-07,META,2023-01-02,112.14,129.0076,5.7026,9.34,primary
2022-11-07,MSFT,2023-01-02,240.1136,219.1775,3.2365,-3.24,primary
2022-11-07,NOW,2023-01-02,81.982,73.306,4.7701,-4.77,primary
2022-11-07,PANW,2023-01-02,82.66,67.425,4.2708,-4.27,primary
2022-11-07,PSA,2023-01-02,256.654,242.2455,2.6066,-2.61,primary
2022-11-07,QCOM,2023-01-02,112.0013,107.0624,6.6132,-6.61,primary
2022-11-07,SNPS,2023-01-02,331.4,320.54,3.2365,-3.24,primary
2022-11-07,WM,2023-01-02,149.7697,151.6168,2.9936,-1.76,primary
2022-11-07,ZTS,2023-01-02,143.2402,142.3628,3.0048,-3.0,primary
2022-11-14,EXR,2023-01-09,135.9299,131.8128,2.6761,-2.68,primary
2022-11-21,AMZN,2023-01-16,93.41,97.25,4.0914,0.02,primary
2022-11-21,D,2023-01-16,51.8323,53.1632,2.3728,0.19,primary
2022-11-21,INTU,2023-01-16,384.063,390.3307,3.86,-2.23,primary
2022-11-21,TSLA,2023-01-16,182.86,133.42,6.0455,-6.05,primary
2022-12-19,EXR,2023-02-13,127.4826,137.9652,2.9317,5.29,primary
2022-12-26,EPD,2023-02-20,19.1271,20.9575,3.6888,5.88,primary
2023-01-02,DVN,2023-02-27,53.9343,49.9176,3.5968,-3.6,primary
2023-01-02,MCK,2023-02-27,380.1153,340.3561,3.0768,-3.08,primary
2023-01-09,CMG,2023-03-06,30.4914,31.0142,1.9677,-0.25,primary
2023-01-09,PSA,2023-03-06,254.5959,246.3594,2.1654,-2.17,primary
2023-01-09,TSLA,2023-03-06,122.4,173.44,9.9406,31.76,primary
2023-01-23,DG,2023-03-20,222.1211,193.6163,2.1818,-2.18,primary
2023-01-23,TMUS,2023-03-20,141.0783,137.0498,4.5917,-4.59,primary
2023-01-30,BMY,2023-03-27,64.9359,60.4528,3.2758,-3.28,primary
2023-01-30,KDP,2023-03-27,32.0574,32.1759,1.9814,-1.61,primary
2023-02-06,DVN,2023-04-03,55.9691,47.4506,4.3156,-4.32,primary
2023-02-06,ELV,2023-04-03,466.1678,460.7521,2.9116,-2.91,primary
2023-02-06,FANG,2023-04-03,130.9017,125.8045,4.3156,-4.32,primary
2023-02-06,OXY,2023-04-03,62.1534,59.874,3.9147,-3.91,primary
2023-02-06,SYY,2023-04-03,71.4599,71.1744,2.4199,-2.42,primary
2023-02-13,ADP,2023-04-10,212.3146,201.38,2.3784,-2.38,primary
2023-02-13,CSGP,2023-04-10,77.56,69.22,4.0187,-4.02,primary
2023-02-13,DG,2023-04-10,214.3223,200.5967,2.3598,-2.36,primary
2023-02-13,MCD,2023-04-10,250.4917,269.6582,2.3598,5.29,primary
2023-02-13,TMUS,2023-04-10,143.5975,143.8282,4.9662,-4.81,primary
2023-02-20,FANG,2023-04-17,124.8429,126.2878,2.9476,-1.79,primary
2023-02-27,ADP,2023-04-24,208.6476,205.3946,2.128,-2.13,primary
2023-02-27,AMGN,2023-04-24,213.7439,218.2317,3.0403,-0.94,primary
2023-02-27,CL,2023-04-24,68.8774,74.8011,1.8214,6.78,primary
2023-02-27,COP,2023-04-24,98.1966,93.5754,3.5831,-3.58,primary
2023-02-27,CVX,2023-04-24,145.2909,148.4792,3.5831,-1.39,primary
2023-02-27,DE,2023-04-24,412.6088,363.6291,4.1463,-4.15,primary
2023-02-27,DVN,2023-04-24,49.9176,47.917,2.5151,-2.52,primary
2023-02-27,MCD,2023-04-24,249.6381,275.9756,2.6564,7.89,primary
2023-02-27,NEE,2023-04-24,67.2021,70.2013,2.128,2.33,primary
2023-02-27,ORLY,2023-04-24,55.8687,61.154,2.6564,6.8,primary
2023-02-27,OXY,2023-04-24,58.0054,58.4398,3.5831,-2.83,primary
2023-02-27,PAYX,2023-04-24,102.5663,99.955,2.5742,-2.57,primary
2023-03-06,DG,2023-05-01,203.2873,206.5515,3.5629,-1.96,primary
2023-03-06,PEP,2023-05-01,155.4776,175.5777,2.2281,10.7,primary
2023-03-27,ALL,2023-05-22,103.4882,102.2928,4.1795,-4.18,primary
2023-03-27,APD,2023-05-22,265.8349,255.0463,2.1675,-2.17,primary
2023-03-27,BRK-B,2023-05-22,308.77,320.6,4.1795,-0.35,primary
2023-03-27,CAT,2023-05-22,217.9529,202.8186,3.2879,-3.29,primary
2023-03-27,COP,2023-05-22,89.6731,93.1071,3.6394,0.19,primary
2023-03-27,CSGP,2023-05-22,68.85,78.49,3.5584,10.44,primary
2023-03-27,DE,2023-05-22,395.9234,343.6114,3.2879,-3.29,primary
2023-03-27,DG,2023-05-22,197.9908,193.4858,2.1357,-2.14,primary
2023-03-27,DUK,2023-05-22,85.8213,79.7171,2.1675,-2.17,primary
2023-03-27,DVN,2023-05-22,45.3879,43.11,3.6837,-3.68,primary
2023-03-27,ELV,2023-05-22,438.1404,424.8764,2.8275,-2.83,primary
2023-03-27,FANG,2023-05-22,120.9889,117.9842,3.6837,-3.68,primary
2023-03-27,KLAC,2023-05-22,388.3439,450.1959,5.506,10.42,primary
2023-03-27,MET,2023-05-22,52.8009,47.6681,4.1795,-4.18,primary
2023-03-27,MMM,2023-05-22,79.2989,74.2468,1.6712,-1.67,primary
2023-03-27,MRK,2023-05-22,97.0504,101.3196,2.3769,2.02,primary
2023-03-27,ORLY,2023-05-22,56.5987,61.5333,2.1357,6.58,primary
2023-03-27,PCG,2023-05-22,15.9847,16.3307,2.1675,-0.0,primary
2023-03-27,SHW,2023-05-22,218.8722,223.7222,1.6712,0.54,primary
2023-03-27,SRE,2023-05-22,68.7204,65.3972,2.1675,-2.17,primary
2023-04-03,CI,2023-05-29,250.8477,243.0374,2.7821,-2.78,primary
2023-04-03,HUM,2023-05-29,501.6154,502.3969,2.7821,-2.63,primary
2023-04-03,TMUS,2023-05-29,143.8474,126.1369,4.5917,-4.59,re_entry
2023-04-10,BAC,2023-06-05,27.3088,27.2936,4.4361,-4.44,primary
2023-04-10,C,2023-06-05,44.6443,43.9863,4.4361,-4.44,primary
2023-04-10,CARR,2023-06-05,42.4784,43.6337,3.1148,-0.4,primary
2023-04-10,CAT,2023-06-05,213.0384,225.0635,3.0013,2.64,primary
2023-04-10,DE,2023-06-05,373.008,364.4468,3.0013,-3.0,primary
2023-04-10,EL,2023-06-05,240.3248,167.588,1.5255,-1.53,primary
2023-04-10,FANG,2023-06-05,131.3451,119.1461,4.3156,-4.32,re_entry
2023-04-10,MAR,2023-06-05,163.1822,174.3118,3.7138,3.11,primary
2023-04-10,MCO,2023-06-05,294.9643,328.1338,4.0377,7.21,primary
2023-04-10,PCAR,2023-06-05,65.0946,69.0107,3.0013,3.01,primary
2023-04-10,SCHW,2023-06-05,48.5885,52.9149,3.8151,5.09,primary
2023-04-10,WAT,2023-06-05,307.17,249.28,2.5131,-2.51,primary
2023-04-17,ITW,2023-06-12,221.4912,232.5569,3.8445,1.15,primary
2023-04-17,O,2023-06-12,52.9955,52.6387,1.6252,-1.63,primary
2023-04-17,PAYX,2023-06-12,99.6457,104.2136,2.5031,2.08,primary
2023-04-17,SPG,2023-06-12,94.4329,97.8569,1.9954,1.63,primary
2023-04-17,SYY,2023-06-12,70.0407,68.0292,1.9954,-2.0,primary
2023-04-24,AME,2023-06-19,135.2677,153.3026,3.6175,9.72,primary
2023-04-24,ELV,2023-06-19,446.5638,430.5588,1.8366,-1.84,primary
2023-04-24,ETN,2023-06-19,160.8066,188.074,3.6175,13.34,primary
2023-04-24,IBM,2023-06-19,114.0414,118.358,3.6175,0.17,primary
2023-04-24,KLAC,2023-06-19,376.0564,446.057,4.5869,14.03,primary
2023-05-01,BMY,2023-06-26,59.9215,56.2368,2.0611,-2.06,primary
2023-05-01,DHR,2023-06-26,211.4937,209.3652,2.5308,-2.53,primary
2023-05-01,EMR,2023-06-26,79.714,85.913,3.9408,3.84,primary
2023-05-01,GM,2023-06-26,32.2339,37.4744,7.2776,8.98,primary
2023-05-01,KMI,2023-06-26,14.7662,14.9222,3.2414,-2.18,primary
2023-05-08,ET,2023-07-03,9.8813,10.2262,3.2112,0.28,primary
2023-05-08,HD,2023-07-03,269.2881,282.7492,2.7471,2.25,primary
2023-05-08,IQV,2023-07-03,188.18,216.81,2.5073,12.71,primary
2023-05-08,NFLX,2023-07-03,33.989,43.81,7.6241,21.27,primary
2023-05-15,A,2023-07-10,126.2495,117.5389,2.8911,-2.89,primary
2023-05-15,AFL,2023-07-10,62.6359,65.5814,2.3466,2.36,primary
2023-05-15,APH,2023-07-10,36.9535,41.3546,1.9159,9.99,primary
2023-05-15,AXP,2023-07-10,148.0797,168.4445,2.548,11.2,primary
2023-05-15,BAC,2023-07-10,26.0044,27.1444,4.3161,0.07,primary
2023-05-15,BLK,2023-07-10,621.2241,683.3594,3.8986,6.1,primary
2023-05-15,CARR,2023-07-10,41.216,52.0593,1.9159,24.39,primary
2023-05-15,CAT,2023-07-10,205.6722,244.7804,4.2009,14.81,primary
2023-05-15,COF,2023-07-10,93.7201,106.7546,2.548,11.36,primary
2023-05-15,DVN,2023-07-10,44.1234,44.4901,3.1179,-2.29,primary
2023-05-15,ELV,2023-07-10,436.2537,419.4029,2.1916,-2.19,primary
2023-05-15,EMR,2023-07-10,78.4043,87.5288,1.9159,9.72,primary
2023-05-15,GM,2023-07-10,31.6524,38.8739,5.2398,17.58,primary
2023-05-15,GS,2023-07-10,303.0517,305.3966,2.31,-1.54,primary
2023-05-15,HON,2023-07-10,175.3462,183.1561,1.9159,2.54,primary
2023-05-15,IBM,2023-07-10,116.3737,121.9884,1.9159,2.91,primary
2023-05-15,JPM,2023-07-10,130.6504,141.5569,2.31,6.04,primary
2023-05-15,MET,2023-07-10,47.4565,53.5105,2.31,10.45,primary
2023-05-15,PAYX,2023-07-10,99.1859,110.8835,0.7378,11.06,primary
2023-05-15,PH,2023-07-10,323.0564,384.554,1.9159,17.12,primary
2023-05-15,PNC,2023-07-10,106.4118,112.9772,2.31,3.86,primary
2023-05-15,TFC,2023-07-10,25.7226,28.6673,4.3161,7.13,primary
2023-05-15,USB,2023-07-10,26.4541,31.5083,2.31,16.8,primary
2023-05-15,VLO,2023-07-10,101.5895,104.5658,2.5082,0.42,primary
2023-05-22,DHR,2023-07-17,202.5695,223.4752,3.0871,7.23,primary
2023-05-22,MS,2023-07-17,76.66,85.8976,2.4667,9.58,primary
2023-05-22,ODFL,2023-07-17,155.26,194.1765,3.0435,22.02,primary
2023-05-29,AFL,2023-07-24,62.7726,68.2299,2.0381,6.66,primary
2023-05-29,APD,2023-07-24,261.7618,284.3039,1.3065,7.31,primary
2023-05-29,BMY,2023-07-24,57.7406,54.483,1.9341,-1.93,primary
2023-05-29,C,2023-07-24,42.1831,43.1758,3.7487,-1.4,primary
2023-05-29,CARR,2023-07-24,41.8421,57.039,1.664,34.66,primary
2023-05-29,CI,2023-07-24,243.0374,277.4973,1.9035,12.28,primary
2023-05-29,CVX,2023-07-24,138.9759,141.2972,2.1785,-0.51,primary
2023-05-29,DE,2023-07-24,356.9438,412.1217,3.6486,11.81,primary
2023-05-29,DOW,2023-07-24,43.1974,47.0745,1.3065,7.67,primary
